"","asv_code","kingdom","supergroup","division","class","order","family","genus","species","casv_code","PR2_matches","biogeo","taxon_level","trophic_mode"
"1361","b49382825c","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Marimonadida","Marimonadida_X","Marimonadida_XX","Marimonadida_XX_sp.","b49382825c","  0","Unallocated","class","heterotrophic"
"1362","89a95609fa","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-2","Dino-Group-I-Clade-2_X","Dino-Group-I-Clade-2_X_sp.","c2e4bc08b7","  0","Polar-Temperate","class","heterotrophic"
"1363","4e306f3d3b","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Apocalathium","Apocalathium_aciculiferum","4e306f3d3b","  0","Unallocated","order","dinoflagellata"
"1364","a608907f14","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","Verrucomonadidae","Verrucomonas","Verrucomonas_bifida","a608907f14","  0","Unallocated","class","heterotrophic"
"1365","72ad90b9d2","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Islandinium","Islandinium_minutum","72ad90b9d2","  0","Unallocated","order","dinoflagellata"
"1366","d72b364899","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Helicotheca","Helicotheca_sp.","d72b364899","  0","Unallocated","class","photosynthetic"
"1367","c420f15303","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis","c420f15303","  0","Unallocated","species","mixotrophic"
"1368","5bdc7363fd","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","PHYLL_4","PHYLL_4_X","PHYLL_4_X_sp.","ad4e78cc3a","  0","Polar","division","heterotrophic"
"1369","d33ae44798","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.","d33ae44798","  0","Unallocated","class","heterotrophic"
"1370","09b7b670f8","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.","09b7b670f8","  0","Unallocated","class","dinoflagellata"
"1371","2f58cd6376","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karenia","Karenia_brevis","2f58cd6376","  0","Unallocated","species","mixotrophic"
"1372","0b1b8841e6","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp.","c647cd8507","  0","Temperate-Tropical","class","heterotrophic"
"1373","03068a5007","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Haptolina","Haptolina_sp.","dfa935d5d6","  7","Polar-Temperate","family","mixotrophic"
"1374","da8e6c4104","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-3","Dino-Group-I-Clade-3_X","Dino-Group-I-Clade-3_X_sp.","019d818d46","  0","Polar-Temperate","class","heterotrophic"
"1375","b33e43dffe","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Craspedida","Monosigidae_Group_B","Lagenoeca","Lagenoeca_antarctica","8d45d1074a","  0","Polar","class","heterotrophic"
"1376","a1eba36af1","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Bacillaria","Bacillaria_paxillifer","a1eba36af1","  0","Unallocated","class","photosynthetic"
"1377","80ab2c1fa8","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa","80ab2c1fa8","  0","Unallocated","class","heterotrophic"
"1378","08b137fc2a","Eukaryota","Hacrobia","Centroheliozoa","Centroheliozoa_X","Pterocystida","Pterocystida_X","Pterocystida_XX","Pterocystida_XX_sp.","68241a79bc","  0","Temperate","class","heterotrophic"
"1379","43d078e210","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_sp.","43d078e210","  0","Unallocated","class","heterotrophic"
"1380","3e5d3e28c3","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_heterogrammum","3ac37cfa69","  0","Cosmopolitan","species","heterotrophic"
"1381","4c8dc4192a","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-14","Dino-Group-II-Clade-14_X","Dino-Group-II-Clade-14_X_sp.","4c8dc4192a","  0","Unallocated","class","heterotrophic"
"1382","d4562c825a","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-8","Dino-Group-I-Clade-8_X","Dino-Group-I-Clade-8_X_sp.","a300c31e70","  0","Polar","class","heterotrophic"
"1383","35be6a98cc","Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Mantoniella","Mantoniella_beaufortii","35be6a98cc","  0","Unallocated","class","mixotrophic"
"1384","1f778295f3","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3J","MAST-3J_X","MAST-3J_XX","MAST-3J_XX_sp.","1f778295f3","  0","Unallocated","class","heterotrophic"
"1385","0da21fa3cb","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","PHYLL_4","PHYLL_4_X","PHYLL_4_X_sp.","0da21fa3cb","  0","Unallocated","division","heterotrophic"
"1386","e1ab129b94","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_A","Leegaardiellidae_A_X","Leegaardiellidae_A_X_sp.","e1ab129b94","  0","Unallocated","order","heterotrophic"
"1387","a22d677f85","Eukaryota","Stramenopiles","Sagenista","MAST-9","MAST-9D","MAST-9D_X","MAST-9D_XX","MAST-9D_XX_sp.","a22d677f85","  0","Unallocated","class","heterotrophic"
"1388","f271af62d5","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","Pithitidae","Pithites","Pithites_vorax","ff12b262eb","  0","Unallocated","division","heterotrophic"
"1389","28fe3c7854","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ebriida","Botuliformidae","Botuliforma","Botuliforma_benthica","28fe3c7854","  0","Unallocated","class","heterotrophic"
"1390","6ca9bb707e","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_R","Strombidium_R","Strombidium_R_sp.","6ca9bb707e","  0","Unallocated","class","heterotrophic"
"1391","4259bb8e68","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Raphid-pennate_X","Raphid-pennate_X_sp.","4259bb8e68","  0","Unallocated","class","photosynthetic"
"1392","93172475a3","Eukaryota","Opisthokonta","Mesomycetozoa","Ichthyosporea","Ichthyosphonida","Pseudoperkinsidae","Sphaeroforma","Sphaeroforma_sp.","93172475a3","  0","Unallocated","class","heterotrophic"
"1393","3a4e1b8638","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_punctulatum","3a4e1b8638","  0","Polar","species","heterotrophic"
"1394","979428f83c","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa","Protaspa_sp.","979428f83c","  0","Unallocated","class","heterotrophic"
"1395","9cb65cd53b","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.","af763facec","  0","Polar","class","heterotrophic"
"1396","f183212e4e","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II_X","Dino-Group-II_XX","Dino-Group-II_XX_sp.","c75690f739","  0","Polar","class","heterotrophic"
"1397","8aba73b8e3","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","PHYLL_4","PHYLL_4_X","PHYLL_4_X_sp.","8aba73b8e3","  0","Unallocated","division","heterotrophic"
"1398","cd88fc1e1e","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Navicula","Navicula_cryptocephala","cd88fc1e1e","  0","Unallocated","species","photosynthetic"
"1399","8b667718a2","Eukaryota","Hacrobia","Telonemia","Telonemia_X","Telonemia_XX","Telonemia-Group-1","Telonemia-Group-1_X","Telonemia-Group-1_X_sp.","8b667718a2","  0","Polar","class","heterotrophic"
"1400","ef06d6a160","Eukaryota","Stramenopiles","Ochrophyta","Bolidophyceae","Parmales","Parmales_env_2","Parmales_env_2_X","Parmales_env_2_X_sp.","ef06d6a160","  0","Unallocated","class","photosynthetic"
"1401","32ad4ac114","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.","32ad4ac114","  0","Unallocated","class","heterotrophic"
"1402","5d6a4fbe7b","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II_X","Dino-Group-II-Clade-52_X","Dino-Group-II-Clade-52_X_sp.","86bb36936d","  0","Polar","class","heterotrophic"
"1403","358ffe48b9","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.","358ffe48b9","  0","Unallocated","class","dinoflagellata"
"1404","d665014941","Eukaryota","Stramenopiles","Sagenista","MAST-7","MAST-7B","MAST-7B_X","MAST-7B_XX","MAST-7B_XX_sp.","aae635c993","  0","Polar-Temperate","class","heterotrophic"
"1405","df817fe058","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II_X","Dino-Group-II_XX","Dino-Group-II_XX_sp.","df817fe058","  0","Unallocated","class","heterotrophic"
"1406","42131e894e","Eukaryota","Stramenopiles","Stramenopiles_X","Stramenopiles_X-Group-2","Stramenopiles_X-Group-2_X","Stramenopiles_X-Group-2_XX","Stramenopiles_X-Group-2_XXX","Stramenopiles_X-Group-2_XXX_sp.","820718bd08","  0","Polar-Temperate","class","heterotrophic"
"1407","1a8feff127","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis","1a8feff127","  0","Unallocated","species","mixotrophic"
"1408","6400eb88d6","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis","6400eb88d6","  0","Unallocated","species","mixotrophic"
"1409","c3a5dac885","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.","c3a5dac885","  0","Unallocated","class","dinoflagellata"
"1410","a3ce58b70b","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Chytriodiniaceae","Chytriodinium","Chytriodinium_roseum","a3ce58b70b","  0","Unallocated","class","dinoflagellata"
"1411","84df803898","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Islandinium","Islandinium_minutum","84df803898","  0","Unallocated","order","dinoflagellata"
"1412","609c71ed62","Eukaryota","Stramenopiles","Pseudofungi","Pirsonia_Clade","Pirsonia_Clade_X","Pirsonia_Clade_XX","Pirsonia","Pirsonia_verrucosa","609c71ed62","  0","Unallocated","class","heterotrophic"
"1413","71c73e647e","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pteridomonas","Pteridomonas_danica","71c73e647e","  0","Unallocated","class","photosynthetic"
"1414","840f74367d","Eukaryota","Stramenopiles","Pseudofungi","Oomycota","Oomycota_X","Olpidophydiales","Olpidiopsis","Olpidiopsis_porphyrae","840f74367d","  0","Unallocated","class","heterotrophic"
"1415","3a2eddb1d7","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","Ventricleftida_X","Ventricleftida_XX","Ventricleftida_XX_sp.","3a2eddb1d7","  0","Unallocated","class","heterotrophic"
"1416","e6a95675c0","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Paragymnodinium","Paragymnodinium_shiwhaense","2d871888c8","  0","Polar","species","mixotrophic"
"1417","9c50f771c7","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karenia","Karenia_mikimotoi","3bd8d797f5","  0","Polar","species","mixotrophic"
"1418","92751a42a5","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.","e216a2dba7","  0","Polar-Temperate","class","dinoflagellata"
"1419","e43530de0c","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.","e43530de0c","  0","Unallocated","class","heterotrophic"
"1420","1af088c897","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_2","Pleuronematida","Falcicyclidium","Falcicyclidium_atractodes","1af088c897","  0","Unallocated","class","heterotrophic"
"1421","1d74484040","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_G","Strobilidiidae_G_X","Strobilidiidae_G_X_sp.","1d74484040","  0","Unallocated","order","heterotrophic"
"1422","97d39b89e8","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Araphid-pennate","Licmophora","Licmophora_gracilis","97d39b89e8","  0","Temperate","species","photosynthetic"
"1423","f0f828ffcb","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II_X","Dino-Group-II_XX","Dino-Group-II_XX_sp.","caea89a8ad","  0","Polar","class","heterotrophic"
"1424","208de72532","Eukaryota","Archaeplastida","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pyramimonas","Pyramimonas_sp.","208de72532","  0","Unallocated","genus","mixotrophic"
"1425","b00823b567","Eukaryota","Alveolata","Ciliophora","CONThreeP","CONThreeP_X","Plagiocampidae","Plagiocampa","Plagiocampa_sp.","b00823b567","  0","Unallocated","class","heterotrophic"
"1426","2434abab2e","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-13","Dino-Group-II-Clade-13_X","Dino-Group-II-Clade-13_X_sp.","d8bb1eb4a8","  0","Cosmopolitan","class","heterotrophic"
"1427","766dccca66","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.","432ac78bc6","  0","Temperate-Tropical","class","heterotrophic"
"1428","5208c7bfc6","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pedinellales_X","Pedinellales_X_sp.","5208c7bfc6","  0","Unallocated","class","photosynthetic"
"1429","bb8e237f8c","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pedinellales_X","Pedinellales_X_sp.","bb8e237f8c","  0","Unallocated","class","photosynthetic"
"1430","009a5f8d4c","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa-lineage_X","Protaspa-lineage_X_sp.","009a5f8d4c","  0","Unallocated","class","heterotrophic"
"1431","cdc5035e04","Eukaryota","Stramenopiles","Ochrophyta","Bolidophyceae","Parmales","Parmales_env_2","Parmales_env_2_X","Parmales_env_2_X_sp.","cdc5035e04","  0","Unallocated","class","photosynthetic"
"1432","c6dc245cdd","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II_X","Dino-Group-II-Clade-52_X","Dino-Group-II-Clade-52_X_sp.","21466d69c1","  0","Cosmopolitan","class","heterotrophic"
"1433","8fec88886f","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-9","Dino-Group-II-Clade-9_X","Dino-Group-II-Clade-9_X_sp.","a716fa1e4d","  0","Cosmopolitan","class","heterotrophic"
"1434","e8d54c4b47","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Filosa-Thecofilosea_X","Filosa-Thecofilosea_XX","Filosa-Thecofilosea_XXX","Filosa-Thecofilosea_XXX_sp.","e8d54c4b47","  0","Unallocated","class","heterotrophic"
"1435","2218218485","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Araphid-pennate","Thalassionema","Thalassionema_frauenfeldii","2218218485","  0","Unallocated","species","photosynthetic"
"1436","3001ec3823","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Amphidinium","Amphidinium_herdmanii","3001ec3823","  0","Unallocated","species","photosynthetic"
"1437","56bf57089a","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-6","Dino-Group-II-Clade-6_X","Dino-Group-II-Clade-6_X_sp.","56bf57089a","  0","Unallocated","class","heterotrophic"
"1438","6ff4a3cb2c","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp.","353ad84751","  0","Polar","class","heterotrophic"
"1439","ec4a0e5b73","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Filosa-Thecofilosea_X","Filosa-Thecofilosea_XX","Filosa-Thecofilosea_XXX","Filosa-Thecofilosea_XXX_sp.","ec4a0e5b73","  0","Unallocated","class","heterotrophic"
"1440","26ae6e2e87","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Cercomonadidae","Neocercomonas","Neocercomonas_jutlandica","26ae6e2e87","  0","Unallocated","class","heterotrophic"
"1441","b02a621392","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pedinellales_X","Pedinellales_X_sp.","b02a621392","  0","Unallocated","class","photosynthetic"
"1442","25b51923cb","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ebriida","TAGIRI1-lineage","TAGIRI1-lineage_X","TAGIRI1-lineage_X_sp.","25b51923cb","  0","Unallocated","class","heterotrophic"
"1443","4622f13b7c","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_sp.","4622f13b7c","  0","Unallocated","class","heterotrophic"
"1444","c40ed5316c","Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Dolichomastigales","Dolichomastigaceae","Dolichomastigaceae-B","Dolichomastigaceae-B_sp.","a8fe200dee","  0","Polar","class","mixotrophic"
"1445","3340759dd1","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Bacillaria","Bacillaria_paxillifer","3340759dd1","  0","Unallocated","class","photosynthetic"
"1446","8087e4799e","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp.","0eae713fb8","  0","Cosmopolitan","class","heterotrophic"
"1447","312df647f0","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-39","Dino-Group-II-Clade-39_X","Dino-Group-II-Clade-39_X_sp.","312df647f0","  0","Unallocated","class","heterotrophic"
"1448","56d990c792","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa","56d990c792","  0","Unallocated","class","heterotrophic"
"1449","1a56f0c018","Eukaryota","Stramenopiles","Ochrophyta","Bolidophyceae","Parmales","Parmales_env_2","Parmales_env_2_X","Parmales_env_2_X_sp.","1a56f0c018","  0","Unallocated","class","photosynthetic"
"1450","d5e1d046ce","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp.","ec331473e0","  0","Polar-Temperate","class","heterotrophic"
"1451","c0e60e718e","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa","c0e60e718e","  0","Unallocated","class","heterotrophic"
"1452","5b162aeea1","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium_aureolum","5b162aeea1","  0","Unallocated","species","mixotrophic"
"1453","cdf6c20364","Eukaryota","Hacrobia","Haptophyta","Haptophyta_Clade_HAP5","Haptophyta_Clade_HAP5_X","Haptophyta_Clade_HAP5_XX","Haptophyta_Clade_HAP5_XXX","Haptophyta_Clade_HAP5_XXX_sp.","07e76b8f13","  0","Polar-Temperate","division","photosynthetic"
"1454","1d9ef039eb","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Amphifilida","Amphifilaceae","Fibrophrys","Fibrophrys_sp.","1d9ef039eb","  0","Unallocated","class","heterotrophic"
"1455","9617c79b4e","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Blastodiniaceae","Blastodinium","Blastodinium_spinulosum","9617c79b4e","  0","Unallocated","order","dinoflagellata"
