"","casv_code","Arctic","N_Temperate","S_Temperate","Antarctic","Tropical","n","Arctic_pct","N_Temperate_pct","Tropical_pct","S_Temperate_pct","Antarctic_pct","Temperate_pct","Polar_pct","biogeo"
"11618","e3bcdbe5df",0,0,12,0,0,12,0,0,0,1,0,1,0,"Temperate"
"11619","e3c0d22a11",0,0,12,0,0,12,0,0,0,1,0,1,0,"Temperate"
"11620","e3ccaccc8f",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"11621","e3ce1d1fa5",0,0,17,0,18,35,0,0,0.514285714285714,0.485714285714286,0,0.485714285714286,0,"Temperate-Tropical"
"11622","e3cefc2deb",0,29,30,0,56,115,0,0.252173913043478,0.48695652173913,0.260869565217391,0,0.513043478260869,0,"Temperate-Tropical"
"11623","e3cfde7251",0,7,0,0,10,17,0,0.411764705882353,0.588235294117647,0,0,0.411764705882353,0,"Temperate-Tropical"
"11624","e3d15c9cd3",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"11625","e3d3f33fa5",0,0,30,27,7,64,0,0,0.109375,0.46875,0.421875,0.46875,0.421875,"Cosmopolitan"
"11626","e3d6adffe6",0,0,13,17,0,30,0,0,0,0.433333333333333,0.566666666666667,0.433333333333333,0.566666666666667,"Polar-Temperate"
"11627","e3e4338707",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11628","e3e54a8b99",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11629","e3e81eb8df",0,0,13,13,0,26,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"11630","e3ef04003d",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"11631","e3ef3ae03c",0,0,13,13,0,26,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"11632","e3ef889169",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"11633","e3f2de6904",0,0,0,6,0,6,0,0,0,0,1,0,1,"Polar"
"11634","e3f3bf9f60",0,0,19,11,0,30,0,0,0,0.633333333333333,0.366666666666667,0.633333333333333,0.366666666666667,"Polar-Temperate"
"11635","e3f6fbc9d4",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"11636","e40b596494",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"11637","e414f24546",0,0,7,15,0,22,0,0,0,0.318181818181818,0.681818181818182,0.318181818181818,0.681818181818182,"Polar-Temperate"
"11638","e415d31bc5",0,0,5,0,17,22,0,0,0.772727272727273,0.227272727272727,0,0.227272727272727,0,"Temperate-Tropical"
"11639","e41f56236d",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11640","e422227ceb",0,27,32,0,30,89,0,0.303370786516854,0.337078651685393,0.359550561797753,0,0.662921348314607,0,"Temperate-Tropical"
"11641","e42adc2f70",19,64,53,0,0,136,0.139705882352941,0.470588235294118,0,0.389705882352941,0,0.860294117647059,0.139705882352941,"Polar-Temperate"
"11642","e42f2fd2c9",0,14,24,0,0,38,0,0.368421052631579,0,0.631578947368421,0,1,0,"Temperate"
"11643","e434df202a",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11644","e43a2dacec",0,0,27,16,0,43,0,0,0,0.627906976744186,0.372093023255814,0.627906976744186,0.372093023255814,"Polar-Temperate"
"11645","e43e6cc028",0,0,11,9,0,20,0,0,0,0.55,0.45,0.55,0.45,"Polar-Temperate"
"11646","e44514df99",0,14,21,0,37,72,0,0.194444444444444,0.513888888888889,0.291666666666667,0,0.486111111111111,0,"Temperate-Tropical"
"11647","e4452523cc",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"11648","e44b22db01",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"11649","e450f0c2ff",0,21,48,0,12,81,0,0.259259259259259,0.148148148148148,0.592592592592593,0,0.851851851851852,0,"Temperate-Tropical"
"11650","e459aedd7a",0,0,22,19,0,41,0,0,0,0.536585365853659,0.463414634146341,0.536585365853659,0.463414634146341,"Polar-Temperate"
"11651","e45ae83a76",0,0,0,10,0,10,0,0,0,0,1,0,1,"Polar"
"11652","e46857a14e",0,0,5,0,14,19,0,0,0.736842105263158,0.263157894736842,0,0.263157894736842,0,"Temperate-Tropical"
"11653","e46cf798a2",0,0,9,17,0,26,0,0,0,0.346153846153846,0.653846153846154,0.346153846153846,0.653846153846154,"Polar-Temperate"
"11654","e46e1abf51",0,0,17,8,0,25,0,0,0,0.68,0.32,0.68,0.32,"Polar-Temperate"
"11655","e46ef948ac",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11656","e46f389816",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11657","e4710a0d4e",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"11658","e472f13c16",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"11659","e474ae422e",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11660","e48019304c",0,7,6,0,14,27,0,0.259259259259259,0.518518518518518,0.222222222222222,0,0.481481481481481,0,"Temperate-Tropical"
"11661","e48348880e",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"11662","e4890c5056",0,0,11,13,0,24,0,0,0,0.458333333333333,0.541666666666667,0.458333333333333,0.541666666666667,"Polar-Temperate"
"11663","e48c4b402a",38,14,25,0,0,77,0.493506493506494,0.181818181818182,0,0.324675324675325,0,0.506493506493507,0.493506493506494,"Polar-Temperate"
"11664","e48f99e3a8",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11665","e492760a3e",17,34,82,0,29,162,0.104938271604938,0.209876543209877,0.179012345679012,0.506172839506173,0,0.716049382716049,0.104938271604938,"Cosmopolitan"
"11666","e49336ee7b",0,0,28,28,0,56,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"11667","e4941dcd0c",0,8,27,0,37,72,0,0.111111111111111,0.513888888888889,0.375,0,0.486111111111111,0,"Temperate-Tropical"
"11668","e49cfa604b",0,36,36,0,39,111,0,0.324324324324324,0.351351351351351,0.324324324324324,0,0.648648648648649,0,"Temperate-Tropical"
"11669","e49d86d484",0,9,25,0,5,39,0,0.230769230769231,0.128205128205128,0.641025641025641,0,0.871794871794872,0,"Temperate-Tropical"
"11670","e49f004541",0,6,0,0,7,13,0,0.461538461538462,0.538461538461538,0,0,0.461538461538462,0,"Temperate-Tropical"
"11671","e4a203c78b",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11672","e4a7d19370",0,0,0,0,22,22,0,0,1,0,0,0,0,"Tropical"
"11673","e4b2fdf99b",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"11674","e4b63e4e34",0,0,0,12,0,12,0,0,0,0,1,0,1,"Polar"
"11675","e4b712f109",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"11676","e4cefa1c4c",19,16,0,0,0,35,0.542857142857143,0.457142857142857,0,0,0,0.457142857142857,0.542857142857143,"Polar-Temperate"
"11677","e4d0756372",0,0,6,0,21,27,0,0,0.777777777777778,0.222222222222222,0,0.222222222222222,0,"Temperate-Tropical"
"11678","e4d50dcc72",23,5,0,0,0,28,0.821428571428571,0.178571428571429,0,0,0,0.178571428571429,0.821428571428571,"Polar-Temperate"
"11679","e4da3d58be",0,5,0,0,22,27,0,0.185185185185185,0.814814814814815,0,0,0.185185185185185,0,"Temperate-Tropical"
"11680","e4f4bccf17",0,9,11,0,30,50,0,0.18,0.6,0.22,0,0.4,0,"Temperate-Tropical"
"11681","e4f51b1ad6",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"11682","e4fa8470cd",0,14,0,0,0,14,0,1,0,0,0,1,0,"Temperate"
"11683","e50a087924",0,28,15,0,0,43,0,0.651162790697674,0,0.348837209302326,0,1,0,"Temperate"
"11684","e51152c056",0,9,7,0,21,37,0,0.243243243243243,0.567567567567568,0.189189189189189,0,0.432432432432432,0,"Temperate-Tropical"
"11685","e51cb5654b",0,9,14,0,0,23,0,0.391304347826087,0,0.608695652173913,0,1,0,"Temperate"
"11686","e51d47c74d",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11687","e521c586f5",0,13,0,0,14,27,0,0.481481481481481,0.518518518518518,0,0,0.481481481481481,0,"Temperate-Tropical"
"11688","e52856c2cd",0,0,17,0,31,48,0,0,0.645833333333333,0.354166666666667,0,0.354166666666667,0,"Temperate-Tropical"
"11689","e52bcf5d07",0,0,0,0,15,15,0,0,1,0,0,0,0,"Tropical"
"11690","e53d6dcb86",0,0,6,10,0,16,0,0,0,0.375,0.625,0.375,0.625,"Polar-Temperate"
"11691","e53ef17800",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"11692","e541e9881e",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"11693","e54261b192",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11694","e543f91f3c",0,0,0,0,19,19,0,0,1,0,0,0,0,"Tropical"
"11695","e54787f81d",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11696","e547d7df5d",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11697","e54b9641a9",0,32,5,0,0,37,0,0.864864864864865,0,0.135135135135135,0,1,0,"Temperate"
"11698","e54dfd5378",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11699","e5501a9be6",0,0,10,16,0,26,0,0,0,0.384615384615385,0.615384615384615,0.384615384615385,0.615384615384615,"Polar-Temperate"
"11700","e554013bed",0,0,6,0,11,17,0,0,0.647058823529412,0.352941176470588,0,0.352941176470588,0,"Temperate-Tropical"
"11701","e55487dbb1",21,5,0,0,0,26,0.807692307692308,0.192307692307692,0,0,0,0.192307692307692,0.807692307692308,"Polar-Temperate"
"11702","e5551c7623",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11703","e558ac3fee",30,106,140,0,83,359,0.0835654596100279,0.295264623955432,0.231197771587744,0.389972144846797,0,0.685236768802228,0.0835654596100279,"Cosmopolitan"
"11704","e559a02e2c",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"11705","e55bd73c8d",0,0,23,26,0,49,0,0,0,0.469387755102041,0.530612244897959,0.469387755102041,0.530612244897959,"Polar-Temperate"
"11706","e55d51240d",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"11707","e572a995fb",0,12,0,0,0,12,0,1,0,0,0,1,0,"Temperate"
"11708","e577012534",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11709","e577b1a0fa",0,9,17,0,25,51,0,0.176470588235294,0.490196078431373,0.333333333333333,0,0.509803921568627,0,"Temperate-Tropical"
"11710","e577c0462c",0,5,0,0,11,16,0,0.3125,0.6875,0,0,0.3125,0,"Temperate-Tropical"
"11711","e57880e510",0,7,29,0,51,87,0,0.0804597701149425,0.586206896551724,0.333333333333333,0,0.413793103448276,0,"Temperate-Tropical"
"11712","e5804c9ae7",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11713","e5823b04de",0,0,29,14,0,43,0,0,0,0.674418604651163,0.325581395348837,0.674418604651163,0.325581395348837,"Polar-Temperate"
"11714","e583846fe1",0,24,49,0,110,183,0,0.131147540983607,0.601092896174863,0.26775956284153,0,0.398907103825137,0,"Temperate-Tropical"
"11715","e58438bb38",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"11716","e58474a80a",0,8,0,0,6,14,0,0.571428571428571,0.428571428571429,0,0,0.571428571428571,0,"Temperate-Tropical"
"11717","e589ccabd4",0,0,0,0,18,18,0,0,1,0,0,0,0,"Tropical"
"11718","e58d93b750",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"11719","e594d3257b",0,0,0,0,41,41,0,0,1,0,0,0,0,"Tropical"
"11720","e5987393e9",7,126,79,0,82,294,0.0238095238095238,0.428571428571429,0.27891156462585,0.268707482993197,0,0.697278911564626,0.0238095238095238,"Temperate-Tropical"
"11721","e59976b716",0,0,40,0,44,84,0,0,0.523809523809524,0.476190476190476,0,0.476190476190476,0,"Temperate-Tropical"
"11722","e599b88d2f",0,0,12,0,6,18,0,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,"Temperate-Tropical"
"11723","e59ba95cfa",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11724","e5a21e674a",0,0,0,0,18,18,0,0,1,0,0,0,0,"Tropical"
"11725","e5a3327daa",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"11726","e5ab2d684b",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11727","e5ad32dfab",30,61,0,0,0,91,0.32967032967033,0.67032967032967,0,0,0,0.67032967032967,0.32967032967033,"Polar-Temperate"
"11728","e5aeb0d02b",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11729","e5bd3220b4",0,0,14,21,0,35,0,0,0,0.4,0.6,0.4,0.6,"Polar-Temperate"
"11730","e5bd8412a2",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"11731","e5c657e76d",0,0,16,26,0,42,0,0,0,0.380952380952381,0.619047619047619,0.380952380952381,0.619047619047619,"Polar-Temperate"
"11732","e5c77be976",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"11733","e5c8d60a76",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"11734","e5d107cb47",0,5,8,0,20,33,0,0.151515151515152,0.606060606060606,0.242424242424242,0,0.393939393939394,0,"Temperate-Tropical"
"11735","e5d290fc02",0,0,26,19,0,45,0,0,0,0.577777777777778,0.422222222222222,0.577777777777778,0.422222222222222,"Polar-Temperate"
"11736","e5dce3a966",13,0,0,0,0,13,1,0,0,0,0,0,1,"Polar"
"11737","e5dfd5eace",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"11738","e5e80b94e9",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11739","e5eaa570f8",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"11740","e5eaed5363",0,0,12,7,0,19,0,0,0,0.631578947368421,0.368421052631579,0.631578947368421,0.368421052631579,"Polar-Temperate"
"11741","e5f2690a7d",0,36,95,0,121,252,0,0.142857142857143,0.48015873015873,0.376984126984127,0,0.51984126984127,0,"Temperate-Tropical"
"11742","e5f5f64a2d",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"11743","e5f66b3adc",0,0,6,19,0,25,0,0,0,0.24,0.76,0.24,0.76,"Polar-Temperate"
"11744","e5f720bfaa",0,0,13,0,17,30,0,0,0.566666666666667,0.433333333333333,0,0.433333333333333,0,"Temperate-Tropical"
"11745","e603b7a0e3",0,0,13,12,0,25,0,0,0,0.52,0.48,0.52,0.48,"Polar-Temperate"
"11746","e60441ba8d",0,7,5,0,8,20,0,0.35,0.4,0.25,0,0.6,0,"Temperate-Tropical"
"11747","e614d1ac68",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11748","e6159a5859",7,49,37,0,29,122,0.0573770491803279,0.401639344262295,0.237704918032787,0.30327868852459,0,0.704918032786885,0.0573770491803279,"Cosmopolitan"
"11749","e61914cbce",0,38,8,0,51,97,0,0.391752577319588,0.525773195876289,0.0824742268041237,0,0.474226804123711,0,"Temperate-Tropical"
"11750","e6195f619d",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"11751","e6200391a1",0,10,0,0,6,16,0,0.625,0.375,0,0,0.625,0,"Temperate-Tropical"
"11752","e6214267ef",0,10,6,0,0,16,0,0.625,0,0.375,0,1,0,"Temperate"
"11753","e62dbd5b8b",0,12,44,0,62,118,0,0.101694915254237,0.525423728813559,0.372881355932203,0,0.474576271186441,0,"Temperate-Tropical"
"11754","e6626a5742",0,0,6,13,0,19,0,0,0,0.315789473684211,0.684210526315789,0.315789473684211,0.684210526315789,"Polar-Temperate"
"11755","e66a232500",0,7,40,0,69,116,0,0.0603448275862069,0.594827586206897,0.344827586206897,0,0.405172413793103,0,"Temperate-Tropical"
"11756","e67b3f8ec6",0,16,26,0,34,76,0,0.210526315789474,0.447368421052632,0.342105263157895,0,0.552631578947368,0,"Temperate-Tropical"
"11757","e6825f0fb2",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"11758","e6833460bd",0,13,22,0,23,58,0,0.224137931034483,0.396551724137931,0.379310344827586,0,0.603448275862069,0,"Temperate-Tropical"
"11759","e6877125d3",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11760","e68aca50e3",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11761","e69187835f",0,0,13,0,0,13,0,0,0,1,0,1,0,"Temperate"
"11762","e694158242",0,5,9,0,16,30,0,0.166666666666667,0.533333333333333,0.3,0,0.466666666666667,0,"Temperate-Tropical"
"11763","e6971be11d",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11764","e69dcf7956",42,0,0,0,0,42,1,0,0,0,0,0,1,"Polar"
"11765","e69e098228",0,0,0,0,11,11,0,0,1,0,0,0,0,"Tropical"
"11766","e6a7e3341c",0,0,11,7,0,18,0,0,0,0.611111111111111,0.388888888888889,0.611111111111111,0.388888888888889,"Polar-Temperate"
"11767","e6a8357340",19,0,0,0,0,19,1,0,0,0,0,0,1,"Polar"
"11768","e6ad4eb0a0",0,0,16,9,0,25,0,0,0,0.64,0.36,0.64,0.36,"Polar-Temperate"
"11769","e6b2a0c8ce",0,39,0,0,0,39,0,1,0,0,0,1,0,"Temperate"
"11770","e6bb051e44",11,5,0,0,0,16,0.6875,0.3125,0,0,0,0.3125,0.6875,"Polar-Temperate"
"11771","e6be0a32ca",0,0,20,0,7,27,0,0,0.259259259259259,0.740740740740741,0,0.740740740740741,0,"Temperate-Tropical"
"11772","e6be187438",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11773","e6c4ba8cda",0,0,15,18,0,33,0,0,0,0.454545454545455,0.545454545454545,0.454545454545455,0.545454545454545,"Polar-Temperate"
"11774","e6c5a8675c",0,0,5,0,5,10,0,0,0.5,0.5,0,0.5,0,"Temperate-Tropical"
"11775","e6d4abb69c",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11776","e6d8dd17ae",0,0,0,0,16,16,0,0,1,0,0,0,0,"Tropical"
"11777","e6dc953c37",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"11778","e6dfa88ce7",0,0,9,11,0,20,0,0,0,0.45,0.55,0.45,0.55,"Polar-Temperate"
"11779","e6e1202b1c",0,0,21,33,0,54,0,0,0,0.388888888888889,0.611111111111111,0.388888888888889,0.611111111111111,"Polar-Temperate"
"11780","e6e18a161d",0,0,24,0,41,65,0,0,0.630769230769231,0.369230769230769,0,0.369230769230769,0,"Temperate-Tropical"
"11781","e6f0cf3313",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"11782","e6ffcb56fe",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"11783","e7071314bb",0,0,17,19,0,36,0,0,0,0.472222222222222,0.527777777777778,0.472222222222222,0.527777777777778,"Polar-Temperate"
"11784","e70cca021e",11,0,0,0,0,11,1,0,0,0,0,0,1,"Polar"
"11785","e715baedb6",0,0,0,6,0,6,0,0,0,0,1,0,1,"Polar"
"11786","e72a3273f0",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11787","e72a536592",0,11,26,0,23,60,0,0.183333333333333,0.383333333333333,0.433333333333333,0,0.616666666666667,0,"Temperate-Tropical"
"11788","e72e7e1bdf",0,0,13,8,0,21,0,0,0,0.619047619047619,0.380952380952381,0.619047619047619,0.380952380952381,"Polar-Temperate"
"11789","e732d49145",0,0,10,17,0,27,0,0,0,0.37037037037037,0.62962962962963,0.37037037037037,0.62962962962963,"Polar-Temperate"
"11790","e73de9b8a3",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"11791","e74251a68d",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11792","e74455f1ca",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"11793","e752050d75",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11794","e75657b0d7",7,69,18,0,17,111,0.0630630630630631,0.621621621621622,0.153153153153153,0.162162162162162,0,0.783783783783784,0.0630630630630631,"Cosmopolitan"
"11795","e758f19c2d",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"11796","e75a62bd98",0,21,23,0,15,59,0,0.355932203389831,0.254237288135593,0.389830508474576,0,0.745762711864407,0,"Temperate-Tropical"
"11797","e76598792f",0,5,13,0,0,18,0,0.277777777777778,0,0.722222222222222,0,1,0,"Temperate"
"11798","e76a698197",0,0,7,22,0,29,0,0,0,0.241379310344828,0.758620689655172,0.241379310344828,0.758620689655172,"Polar-Temperate"
"11799","e7743a5cab",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11800","e785312e0c",0,9,17,0,11,37,0,0.243243243243243,0.297297297297297,0.459459459459459,0,0.702702702702703,0,"Temperate-Tropical"
"11801","e7870f8341",0,6,0,0,7,13,0,0.461538461538462,0.538461538461538,0,0,0.461538461538462,0,"Temperate-Tropical"
"11802","e7893ad3bf",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11803","e78dca1d9b",0,9,5,0,0,14,0,0.642857142857143,0,0.357142857142857,0,1,0,"Temperate"
"11804","e7937d5bd8",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"11805","e794a36027",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"11806","e7989263c8",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11807","e7a769480a",0,0,34,21,0,55,0,0,0,0.618181818181818,0.381818181818182,0.618181818181818,0.381818181818182,"Polar-Temperate"
"11808","e7a7840a5e",0,0,8,0,12,20,0,0,0.6,0.4,0,0.4,0,"Temperate-Tropical"
"11809","e7b03e8a2a",0,0,10,0,6,16,0,0,0.375,0.625,0,0.625,0,"Temperate-Tropical"
"11810","e7b71c7cf8",0,0,24,21,0,45,0,0,0,0.533333333333333,0.466666666666667,0.533333333333333,0.466666666666667,"Polar-Temperate"
"11811","e7b7c5e22c",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"11812","e7c9500b28",0,18,31,0,82,131,0,0.137404580152672,0.625954198473282,0.236641221374046,0,0.374045801526718,0,"Temperate-Tropical"
"11813","e7cb5ed278",0,17,0,0,0,17,0,1,0,0,0,1,0,"Temperate"
"11814","e7cdda8129",0,0,6,7,0,13,0,0,0,0.461538461538462,0.538461538461538,0.461538461538462,0.538461538461538,"Polar-Temperate"
"11815","e7d12c0f60",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"11816","e7d2fec8b9",0,7,7,0,7,21,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0,"Temperate-Tropical"
"11817","e7d350347a",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"11818","e7dd7764ca",0,9,7,0,0,16,0,0.5625,0,0.4375,0,1,0,"Temperate"
"11819","e7de47ab76",0,0,0,13,0,13,0,0,0,0,1,0,1,"Polar"
"11820","e7df1492ef",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11821","e7e1538f0d",0,16,19,0,0,35,0,0.457142857142857,0,0.542857142857143,0,1,0,"Temperate"
"11822","e7eb15c81c",0,0,27,21,0,48,0,0,0,0.5625,0.4375,0.5625,0.4375,"Polar-Temperate"
"11823","e7ec86afaa",0,7,0,0,8,15,0,0.466666666666667,0.533333333333333,0,0,0.466666666666667,0,"Temperate-Tropical"
"11824","e7ef037cca",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11825","e7f10c4e5b",0,0,49,46,0,95,0,0,0,0.515789473684211,0.484210526315789,0.515789473684211,0.484210526315789,"Polar-Temperate"
"11826","e7f2ac05b1",0,50,64,0,57,171,0,0.292397660818713,0.333333333333333,0.374269005847953,0,0.666666666666667,0,"Temperate-Tropical"
"11827","e7fc279c8c",0,8,10,0,31,49,0,0.163265306122449,0.63265306122449,0.204081632653061,0,0.36734693877551,0,"Temperate-Tropical"
"11828","e7fd6c50b7",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"11829","e7fd828171",0,0,5,0,6,11,0,0,0.545454545454545,0.454545454545455,0,0.454545454545455,0,"Temperate-Tropical"
"11830","e8046f1aee",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"11831","e80cb16b39",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"11832","e80d3da1ba",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"11833","e80f8fc6fd",0,7,14,0,27,48,0,0.145833333333333,0.5625,0.291666666666667,0,0.4375,0,"Temperate-Tropical"
"11834","e8105ebf54",0,6,12,0,28,46,0,0.130434782608696,0.608695652173913,0.260869565217391,0,0.391304347826087,0,"Temperate-Tropical"
"11835","e810d0f92d",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"11836","e811c585cd",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"11837","e820d68101",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11838","e82dd5a581",0,7,16,0,20,43,0,0.162790697674419,0.465116279069767,0.372093023255814,0,0.534883720930233,0,"Temperate-Tropical"
"11839","e834d885e4",0,25,13,0,8,46,0,0.543478260869565,0.173913043478261,0.282608695652174,0,0.826086956521739,0,"Temperate-Tropical"
"11840","e83733187f",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"11841","e838701a81",0,0,14,5,0,19,0,0,0,0.736842105263158,0.263157894736842,0.736842105263158,0.263157894736842,"Polar-Temperate"
"11842","e842450c35",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11843","e84a8f570f",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"11844","e84b46186a",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11845","e84d2c0c6c",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"11846","e8501bd9e2",0,16,31,0,64,111,0,0.144144144144144,0.576576576576577,0.279279279279279,0,0.423423423423423,0,"Temperate-Tropical"
"11847","e853e412fd",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11848","e8551c7492",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11849","e855d6e51b",27,0,7,0,0,34,0.794117647058823,0,0,0.205882352941176,0,0.205882352941176,0.794117647058823,"Polar-Temperate"
"11850","e85966c44e",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"11851","e85af31ad7",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"11852","e8621a516c",0,41,0,0,0,41,0,1,0,0,0,1,0,"Temperate"
"11853","e874ceed1b",0,72,74,0,26,172,0,0.418604651162791,0.151162790697674,0.430232558139535,0,0.848837209302326,0,"Temperate-Tropical"
"11854","e87701007f",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11855","e87b293fd9",42,0,0,0,0,42,1,0,0,0,0,0,1,"Polar"
"11856","e88a142425",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11857","e894443e94",10,21,56,0,72,159,0.0628930817610063,0.132075471698113,0.452830188679245,0.352201257861635,0,0.484276729559748,0.0628930817610063,"Cosmopolitan"
"11858","e895c424cb",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11859","e8985a7add",0,16,0,0,0,16,0,1,0,0,0,1,0,"Temperate"
"11860","e89a98da3d",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11861","e89b627a07",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
